nf_topo_id,severity_id,asp,dem,slope
1194,2294,East,1467,22
1195,2295,East,1549,0
1196,2296,East,1709,32
1197,2297,South,2071,44
1198,2299,East,1814,44
1199,2301,West,1511,22
1200,2303,West,1629,32
1201,2304,South,1426,0
1202,2308,West,1901,22
1203,2309,North,1604,0
1204,2310,East,1806,0
1205,2311,West,1553,0
1206,2313,South,1234,22
1207,2314,West,1544,0
1208,2319,North,1326,22
1209,2321,East,1768,22
1210,2325,East,1798,22
1211,2328,East,2073,22
1212,2331,South,2836,44
1213,2334,East,1803,32
1214,2340,North,2040,32
1215,2341,North,1555,32
1216,2343,East,1648,0
1217,2344,North,1503,22
1218,2345,East,1714,44
1219,2349,South,2016,22
1220,2351,East,2031,22
1221,2353,South,1362,0
1222,2354,West,1344,0
1223,2356,East,1631,32
1224,2358,North,1486,0
1225,2360,West,1351,32
1226,2362,East,2236,44
1227,2365,South,1500,0
1228,2366,North,1234,0
1229,2367,South,1591,0
1230,2370,West,1840,44
1231,2371,North,1932,22
1232,2372,West,1477,0
1233,2373,West,2016,32
1234,2374,East,1438,22
1235,2375,West,1606,0
1236,2376,East,1925,22
1237,2377,West,2870,64
1238,2379,South,1404,0
1239,2380,West,1915,44
1240,2382,North,1510,22
1241,2383,North,1549,0
1242,2385,North,1710,90
1243,2386,West,1650,0
1244,2387,South,2435,22
1245,2389,North,1362,0
1246,2391,South,2017,0
1247,2393,West,1303,22
1248,2398,West,1771,32
1249,2399,West,1561,22
1250,2402,South,1337,0
1251,2403,East,2050,22
1252,2404,West,2427,32
1253,2405,East,1536,22
1254,2406,West,1671,0
1255,2408,East,1104,22
1256,2409,East,1985,22
1257,2410,North,1557,0
1258,2411,East,1511,0
1259,2413,West,2009,32
1260,2419,West,2843,22
1261,2421,East,1977,32
1262,2424,South,2294,32
1263,2426,South,1481,22
1264,2428,South,1998,22
1265,2431,West,1856,0
1266,2432,West,1631,32
1267,2435,North,1492,0
1268,2436,West,1363,0
1269,2438,North,1400,0
1270,2439,South,1961,44
1271,2440,West,1618,0
1272,2443,South,1487,32
1273,2445,North,1754,44
1274,2446,South,1402,0
1275,2449,East,1463,0
1276,2451,East,3079,64
1277,2453,West,2074,32
1278,2456,West,1347,22
1279,2459,North,1349,32
1280,2461,West,1560,0
1281,2462,South,1707,22
1282,2463,West,1442,0
1283,2465,West,1973,44
1284,2466,South,2374,44
1285,2467,East,1842,32
1286,2469,East,1511,0
1287,2475,West,1553,22
1288,2479,North,1728,22
1289,2481,South,2261,22
1290,2482,East,1653,0
1291,2483,West,1606,32
1292,2485,West,1457,0
1293,2486,North,1947,22
1294,2488,East,2149,32
1295,2489,West,1337,0
1296,2491,West,1928,22
1297,2492,East,1433,0
1298,2498,East,2102,32
1299,2499,West,1727,22
1300,2500,North,1600,0
1301,2501,South,1621,64
1302,2502,East,1437,22
1303,2506,South,2013,22
1304,2511,North,1483,22
1305,2521,East,2211,22
1306,2525,South,1384,0
1307,2526,South,1374,32
1308,2529,West,1440,0
1309,2530,West,1457,0
1310,2532,West,1781,22
1311,2533,South,2721,44
1312,2534,North,1728,22
1313,2537,South,1639,22
1314,2538,East,1903,22
1315,2542,North,1474,0
1316,2543,South,2183,44
1317,2544,South,1376,0
1318,2545,West,2007,32
1319,2546,South,1776,32
1320,2547,West,1451,0
1321,2553,West,1565,0
1322,2554,North,1684,0
1323,2555,West,2612,22
1324,2558,West,2176,32
1325,2559,East,2732,64
1326,2563,East,1449,0
1327,2564,North,2351,22
1328,2567,East,1735,22
1329,2568,North,1537,0
1330,2570,West,2899,22
1331,2571,East,1818,22
1332,2575,South,1494,22
1333,2576,North,1776,32
1334,2579,South,1558,32
1335,2580,West,1707,32
1336,2582,South,1336,0
1337,2583,West,1852,44
1338,2584,North,1525,0
1339,2586,West,2171,44
1340,2587,South,1317,0
1341,2588,East,1928,22
1342,2589,North,1371,32
1343,2595,South,1398,0
1344,2600,West,1543,0
1345,2601,West,1430,0
1346,2604,South,1365,0
1347,2607,South,1343,0
1348,2609,South,2186,0
1349,2610,North,1529,0
1350,2611,South,1522,22
1351,2613,West,1797,22
1352,2614,West,1764,0
1353,2617,West,2056,44
1354,2619,West,1457,0
1355,2620,West,1409,0
1356,2623,North,1609,44
1357,2624,East,1815,0
1358,2625,West,2770,44
1359,2626,West,1744,0
1360,2629,West,1595,22
1361,2630,North,1344,0
1362,2633,East,2970,32
1363,2634,West,2253,44
1364,2637,East,2410,22
1365,2638,East,1951,44
1366,2640,East,1667,0
1367,2641,East,1972,32
1368,2642,West,1965,22
1369,2643,West,1749,32
1370,2644,West,2125,44
1371,2647,North,1470,0
1372,2648,East,1730,44
1373,2651,East,2093,90
1374,2652,West,1550,0
1375,2653,West,1598,22
1376,2654,East,1916,22
1377,2656,North,1508,0
1378,2657,West,2092,22
1379,2659,South,1365,0
1380,2660,East,2603,44
1381,2667,West,1441,0
1382,2672,South,1838,22
1383,2674,North,1561,22
1384,2675,East,1664,0
1385,2678,South,1718,0
1386,2681,North,2605,0
1387,2682,East,1483,0
1388,2685,North,1711,32
1389,2686,West,1639,0
1390,2689,East,2971,44
1391,2691,South,1340,0
1392,2693,West,1322,0
1393,2696,North,1655,22
1394,2697,East,1665,32
1395,2698,South,2104,32
1396,2699,South,1696,44
1397,2700,South,1618,22
1398,2702,North,2031,22
1399,2704,West,2443,32
1400,2707,North,2301,64
1401,2708,East,2064,64
1402,2710,West,1417,0
1403,2712,North,1456,0
1404,2715,North,1913,44
1405,2717,East,1562,22
1406,2718,South,1921,22
1407,2719,North,1863,22
1408,2721,South,1575,0
1409,2723,East,1403,22
1410,2724,West,1614,32
1411,2726,North,1462,0
1412,2728,South,1333,0
1413,2729,West,2072,22
1414,2730,South,2045,22
1415,2731,North,2226,22
1416,2733,East,1867,44
1417,2737,North,1340,0
1418,2738,West,2802,32
1419,2741,East,2002,64
1420,2743,East,1402,0
1421,2746,East,2497,44
1422,2747,East,1566,32
1423,2750,East,2188,22
1424,2751,East,1907,0
1425,2752,West,2209,44
1426,2760,West,1477,0
1427,2764,North,1450,0
1428,2765,South,1852,32
1429,2766,South,1594,0
1430,2767,North,1631,0
1431,2769,East,1717,22
1432,2770,West,1857,22
1433,2771,West,1436,0
1434,2775,North,1829,22
1435,2777,South,1519,0
1436,2778,West,1354,0
1437,2780,West,1387,44
1438,2782,West,1511,0
1439,2792,North,1813,0
1440,2793,West,1435,0
1441,2798,South,2298,0
1442,2799,South,1347,0
1443,2800,East,1950,64
1444,2802,North,1932,32
1445,2804,South,2162,32
1446,2809,East,2098,32
1447,2811,North,1478,44
1448,2812,South,1297,0
1449,2814,North,1585,22
1450,2819,North,2099,0
1451,2820,East,1697,0
1452,2821,East,1854,0
1453,2822,East,1711,32
1454,2823,South,1441,22
1455,2825,North,1745,0
1456,2829,West,2023,0
1457,2834,West,1449,0
1458,2836,East,2043,44
1459,2842,East,1487,32
1460,2843,North,1524,0
1461,2847,West,1624,0
1462,2849,North,1466,22
1463,2850,East,2117,0
1464,2851,South,2613,22
1465,2852,West,2015,0
1466,2855,South,1766,22
1467,2856,West,1696,64
1468,2857,South,1310,0
1469,2860,North,1771,32
1470,2861,North,1852,44
1471,2865,South,2808,64
1472,2866,North,2549,22
1473,2868,West,2179,22
1474,2869,North,1643,22
1475,2873,East,1863,22
1476,2875,East,1428,22
1477,2877,West,1597,44
1478,2880,West,1603,0
1479,2881,South,2271,32
1480,2882,West,1570,0
1481,2883,West,1960,44
1482,2887,East,2104,22
1483,2889,West,1690,44
1484,2890,South,1442,0
1485,2892,West,1956,32
1486,2893,South,1892,22
1487,2895,South,1196,64
1488,2896,West,2067,22
1489,2899,East,2637,44
1490,2900,East,1751,32
1491,2902,East,1739,0
1492,2905,South,1545,0
1493,2907,West,1548,0
1494,2910,North,1764,64
1495,2913,West,1931,44
1496,2914,East,1373,44
1497,2915,East,1413,0
1498,2918,East,1366,22
1499,2919,South,1666,22
1500,2921,East,1745,0
1501,2925,West,1845,44
1502,2926,East,2019,22
1503,2928,North,1819,22
1504,2933,West,1833,32
1505,2942,West,1818,22
1506,2944,East,1839,0
1507,2945,West,2012,22
1508,2947,East,2233,32
1509,2948,West,2184,22
1510,2949,South,2208,22
1511,2954,East,1349,22
1512,2958,East,1913,44
1513,2960,South,1783,22
1514,2961,North,1614,0
1515,2964,East,2087,22
1516,2965,East,1777,0
1517,2967,South,2158,22
1518,2968,East,1847,32
1519,2971,West,1550,44
1520,2976,South,1452,0
1521,2978,West,1750,22
1522,2981,East,1751,32
1523,2982,East,1475,0
1524,2983,West,2463,22
1525,2985,North,1685,0
1526,2986,East,2069,22
1527,2987,East,1848,64
1528,2990,North,1664,0
1529,2995,South,1343,0
1530,3002,East,1882,22
1531,3007,North,1542,0
1532,3010,East,3201,22
1533,3012,East,2119,44
1534,3013,East,1615,22
1535,3015,West,1720,0
1536,3016,North,2774,44
1537,3017,South,2124,22
1538,3020,West,1707,0
1539,3021,East,1491,44
1540,3023,East,2365,22
1541,3024,North,2220,22
1542,3025,North,1727,22
1543,3029,South,2380,32
1544,3032,North,1838,64
1545,3033,South,1995,22
1546,3034,South,1962,22
1547,3037,East,1454,0
1548,3039,South,2025,32
1549,3040,West,1664,22
1550,3043,North,1941,22
1551,3044,East,2608,90
1552,3045,South,2691,64
1553,3047,South,1985,44
1554,3048,East,1956,22
1555,3049,East,2575,44
1556,3052,South,1825,32
1557,3054,West,1570,32
1558,3056,East,1819,22
1559,3058,North,1746,32
1560,3059,North,1855,0
1561,3062,South,1803,0
1562,3063,South,1616,32
1563,3067,South,2747,32
1564,3069,West,1672,0
1565,3070,South,1417,0
1566,3072,East,1552,0
1567,3074,East,1743,32
1568,3075,West,2524,64
1569,3076,East,2224,44
1570,3077,West,1721,32
1571,3079,East,1483,0
1572,3080,North,2779,32
1573,3081,North,1749,44
1574,3083,North,1610,44
1575,3084,North,1409,0
1576,3087,East,2126,44
1577,3088,North,1381,22
1578,3090,South,1841,22
1579,3092,North,1978,32
1580,3094,West,1435,32
1581,3097,West,1883,22
1582,3099,East,2439,32
1583,3100,East,1454,32
1584,3101,East,1803,0
1585,3102,North,1733,44
1586,3105,East,1592,22
1587,3108,North,1597,0
1588,3109,North,1650,0
1589,3110,West,1882,0
1590,3111,West,2193,44
1591,3112,North,1690,22
1592,3113,North,1331,0
1593,3114,South,1452,0
1594,3117,East,1652,32
1595,3119,East,1452,22
1596,3120,East,2452,32
1597,3126,East,1382,22
1598,3127,East,1641,0
1599,3129,East,1563,22
1600,3131,East,3147,22
1601,3133,East,1650,0
1602,3134,North,1439,0
1603,3136,East,1760,22
1604,3137,West,1456,0
1605,3139,South,1488,0
1606,3140,West,1838,64
1607,3143,East,2331,22
1608,3147,North,1539,0
1609,3148,North,1444,0
1610,3152,South,2073,32
1611,3153,West,1656,0
1612,3154,South,2155,22
1613,3156,West,1468,22
1614,3157,East,1459,0
1615,3158,East,2273,22
1616,3161,West,1791,0
1617,3162,North,1464,0
1618,3163,South,2086,0
1619,3164,East,1679,22
1620,3165,West,1333,0
1621,3166,South,1848,44
1622,3167,East,2193,32
1623,3169,North,2501,22
1624,3170,West,1529,44
1625,3171,North,1671,22
1626,3176,West,1424,22
1627,3179,East,1813,44
1628,3182,West,1968,64
1629,3183,South,1925,22
1630,3187,North,1957,90
1631,3188,South,1520,0
1632,3189,West,1440,0
1633,3191,South,1373,0
1634,3192,West,1064,22
1635,3194,North,1681,0
1636,3195,South,2227,32
1637,3199,East,2086,32
1638,3201,East,1697,44
1639,3204,South,2705,32
1640,3217,South,1544,0
1641,3218,North,1611,0
1642,3220,West,1814,44
1643,3221,West,1717,0
1644,3222,South,1350,0
1645,3225,South,2881,32
1646,3227,West,1465,0
1647,3228,West,1919,32
1648,3229,South,1579,0
1649,3233,North,2957,90
1650,3235,South,2183,0
1651,3236,West,1359,0
1652,3239,South,1523,22
1653,3240,South,1794,64
1654,3244,South,2101,64
1655,3245,West,1545,32
1656,3249,West,1793,0
1657,3251,West,1481,0
1658,3256,East,1802,22
1659,3258,East,1385,22
1660,3260,East,2961,64
1661,3262,North,1450,0
1662,3263,East,1737,0
1663,3264,South,1659,32
1664,3265,South,1817,22
1665,3266,South,1947,22
1666,3272,North,1461,0
1667,3275,West,1857,44
1668,3276,East,1597,44
1669,3277,North,1514,22
1670,3280,West,2856,32
1671,3281,East,1813,22
1672,3283,East,1410,64
1673,3284,East,2166,64
1674,3287,South,1511,0
1675,3289,East,1915,32
1676,3293,West,1576,0
1677,3297,West,1330,0
1678,3298,West,1702,44
1679,3300,South,1696,0
1680,3302,North,1350,0
1681,3305,East,1611,22
1682,3306,West,1451,0
1683,3309,East,1830,0
1684,3312,South,1580,0
1685,3314,South,1437,0
1686,3315,West,2510,44
1687,3316,South,1949,22
1688,3317,South,1390,0
1689,3320,West,2176,0
1690,3321,West,1726,44
1691,3322,East,1602,44
1692,3329,North,1381,0
1693,3331,East,2035,64
1694,3333,South,1365,0
1695,3336,North,2513,32
1696,3338,West,2037,0
1697,3345,North,1871,0
1698,3346,South,2495,64
1699,3348,West,1449,22
1700,3352,West,1790,44
1701,3353,East,1841,22
1702,3354,South,1448,0
1703,3356,East,2585,44
1704,3363,South,1659,0
1705,3364,West,1474,0
1706,3365,North,2119,44
1707,3366,South,1456,0
1708,3367,East,1649,32
1709,3369,North,2862,32
1710,3372,South,1474,0
1711,3375,East,2365,32
1712,3381,East,1644,0
1713,3382,West,1350,0
1714,3388,South,1377,22
1715,3392,North,1333,0
1716,3393,East,1911,22
1717,3394,North,1698,22
1718,3397,South,1352,0
1719,3398,South,3020,32
1720,3399,East,1784,22
1721,3400,North,1830,32
1722,3404,North,1365,0
1723,3405,West,1526,0
1724,3406,North,2173,22
1725,3407,East,1751,0
1726,3408,South,2437,0
1727,3409,North,1317,0
1728,3411,East,1574,0
1729,3413,East,1473,0
1730,3414,East,1563,22
1731,3415,North,1830,0
1732,3416,East,1996,22
1733,3417,East,1710,0
1734,3420,North,1676,22
1735,3425,West,1523,0
1736,3428,South,1511,0
1737,3430,East,1393,0
1738,3432,East,2458,22
1739,3433,West,1369,0
1740,3434,East,1207,22
1741,3440,West,1741,32
1742,3442,South,1913,44
1743,3443,North,1517,0
1744,3445,West,1835,32
1745,3448,West,1538,0
1746,3452,East,1937,22
1747,3453,East,1968,44
1748,3454,East,2742,0
1749,3456,East,1494,0
1750,3457,North,1578,0
1751,3460,West,1723,44
1752,3463,East,1497,0
1753,3465,West,1480,22
1754,3466,North,1917,44
1755,3467,East,2325,22
1756,3469,South,1326,0
1757,3471,East,1368,0
1758,3472,West,1625,0
1759,3473,North,1783,32
1760,3475,North,1784,22
1761,3477,North,2060,22
1762,3480,East,2388,22
1763,3481,East,2070,22
1764,3483,East,1449,0
1765,3484,East,1671,44
1766,3489,West,2728,0
1767,3490,East,1715,0
1768,3491,North,1568,0
1769,3492,South,2009,32
1770,3494,West,1338,0
1771,3500,South,1820,32
1772,3503,West,1634,0
1773,3507,South,1828,32
1774,3508,West,2348,32
1775,3512,East,1609,22
1776,3514,South,1354,0
1777,3515,West,2272,44
1778,3516,South,1588,22
1779,3517,East,1482,0
1780,3518,West,1400,0
1781,3521,East,2425,32
1782,3522,East,1384,0
1783,3525,East,1397,22
1784,3528,West,1582,0
1785,3529,North,1566,0
1786,3530,West,2180,22
1787,3531,East,2511,22
1788,3532,South,1872,64
1789,3537,South,1552,22
1790,3539,South,2340,22
1791,3540,East,1779,22
1792,3541,East,2320,32
1793,3544,East,1857,22
1794,3547,South,1950,0
1795,3550,West,2035,22
1796,3551,South,1341,0
1797,3552,East,2687,22
1798,3554,East,2218,22
1799,3556,South,1455,0
1800,3557,North,1641,22
1801,3558,East,1428,22
1802,3559,West,2461,64
1803,3567,East,1687,0
1804,3568,South,3113,44
1805,3569,West,1297,0
1806,3571,North,1979,22
1807,3572,North,1785,32
1808,3573,East,2421,44
1809,3574,East,2197,64
1810,3577,East,1929,22
1811,3580,North,1751,32
1812,3581,North,1464,0
1813,3582,West,1815,32
1814,3584,North,2140,32
1815,3585,West,1473,22
1816,3588,West,1453,0
1817,3589,South,1707,22
1818,3590,East,2059,44
1819,3591,East,1702,0
1820,3596,South,2078,22
1821,3597,West,1760,44
1822,3604,South,2019,22
1823,3606,South,2431,44
1824,3607,East,1393,64
1825,3608,North,1463,0
1826,3610,East,1633,32
1827,3611,West,1681,0
1828,3612,West,1525,22
1829,3613,South,1748,22
1830,3614,East,1733,0
1831,3615,South,1402,0
1832,3616,West,1580,0
1833,3617,West,1754,32
1834,3618,East,1675,0
1835,3620,West,1597,0
1836,3621,West,1658,0
1837,3623,East,1361,0
1838,3626,South,2407,44
1839,3627,East,1554,0
1840,3628,West,1666,0
1841,3630,East,1709,0
1842,3631,West,1866,44
1843,3632,North,1432,0
1844,3633,South,2034,22
1845,3634,South,2634,32
1846,3635,East,2592,44
1847,3638,East,1755,22
1848,3639,East,1364,22
1849,3641,South,2098,22
1850,3642,South,1738,22
1851,3646,North,2151,44
1852,3652,West,1628,0
1853,3654,North,1577,0
1854,3656,South,1755,64
1855,3659,North,1698,0
1856,3661,South,1836,22
1857,3664,North,1677,32
1858,3665,South,1452,0
1859,3666,East,1378,0
1860,3668,North,1126,22
1861,3671,West,2532,32
1862,3675,North,1445,0
1863,3676,East,2258,22
1864,3678,South,1510,0
1865,3682,West,1329,0
1866,3686,East,2095,32
1867,3688,South,1732,44
1868,3689,East,2692,22
1869,3690,East,2493,0
1870,3693,East,1796,32
1871,3699,West,1608,0
1872,3701,East,1804,22
1873,3703,South,1754,44
1874,3704,South,1618,32
1875,3705,North,1339,0
1876,3706,West,1537,22
1877,3709,West,1646,44
1878,3710,South,1354,0
1879,3711,North,1810,22
1880,3714,South,1600,22
1881,3716,West,2181,32
1882,3720,West,1343,0
1883,3726,North,1818,0
1884,3730,West,1565,44
1885,3735,East,2632,0
1886,3737,West,1905,22
1887,3739,North,1303,0
1888,3740,North,1574,22
1889,3741,South,1696,44
1890,3744,East,2389,0
1891,3747,West,1967,32
1892,3749,South,2658,22
1893,3755,North,1616,0
1894,3757,West,1885,44
1895,3759,South,1335,0
1896,3762,South,1879,0
1897,3764,East,2450,64
1898,3767,West,1701,22
1899,3769,East,1832,32
1900,3771,East,1455,44
1901,3773,South,1338,0
1902,3776,East,2130,44
1903,3777,East,2273,22
1904,3778,North,1690,64
1905,3779,North,2072,22
1906,3780,West,1350,0
1907,3781,South,2016,32
1908,3782,South,1320,22
1909,3783,South,1640,22
1910,3787,East,2259,22
1911,3789,North,1450,0
1912,3790,West,2209,32
1913,3793,North,1864,32
1914,3795,West,1455,0
1915,3796,West,1464,22
1916,3800,South,2460,32
1917,3803,East,1635,22
1918,3805,North,1379,0
1919,3806,South,1662,22
1920,3808,East,1642,0
1921,3809,North,2359,44
1922,3811,West,1304,22
1923,3812,West,1367,0
1924,3814,South,2226,64
1925,3815,East,2838,90
1926,3818,South,1642,0
1927,3821,West,1565,0
1928,3822,South,2013,22
1929,3823,West,1455,0
1930,3825,South,1812,32
1931,3826,East,2035,32
1932,3827,West,1889,0
1933,3828,North,1791,0
1934,3829,South,1337,0
1935,3830,North,1818,0
1936,3832,North,1629,22
1937,3833,West,1492,0
1938,3834,South,1464,0
1939,3838,East,1485,0
1940,3841,West,1932,32
1941,3842,East,1944,32
1942,3844,East,1284,0
1943,3847,South,1564,0
1944,3850,South,1606,0
1945,3851,East,1780,44
1946,3853,South,1512,0
1947,3854,South,1347,0
1948,3855,South,1365,0
1949,3856,North,2034,22
1950,3857,West,3028,22
1951,3859,East,1466,22
1952,3862,West,1676,22
1953,3863,East,2680,64
1954,3865,South,1552,0
1955,3866,South,1454,0
1956,3867,South,1367,32
1957,3868,North,2364,22
1958,3872,East,1541,0
1959,3877,South,1463,0
1960,3878,South,1525,0
1961,3882,East,1867,22
1962,3883,West,1477,0
1963,3884,North,1685,0
1964,3885,West,1491,0
1965,3887,South,2422,32
1966,3892,South,1761,44
1967,3894,South,1462,32
1968,3896,East,1671,22
1969,3899,West,1448,0
1970,3902,West,1512,0
1971,3903,East,1825,0
1972,3904,South,1541,22
1973,3905,South,1477,0
1974,3906,East,1809,22
1975,3912,North,1696,32
1976,3917,South,1391,0
1977,3927,West,1522,0
1978,3930,West,1546,0
1979,3933,North,2055,22
1980,3934,South,1348,0
1981,3935,West,2135,32
1982,3936,West,1550,0
1983,3937,South,1620,0
1984,3940,East,1825,32
1985,3941,North,1878,44
1986,3943,West,2136,22
1987,3944,North,1548,22
1988,3945,South,1388,0
1989,3946,South,1895,64
1990,3949,West,1818,32
1991,3950,South,1797,64
1992,3951,West,1745,32
1993,3957,West,1612,22
1994,3960,West,1875,90
1995,3963,East,2081,32
1996,3964,South,1507,22
1997,3974,East,2720,22
1998,3975,North,1467,0
1999,3976,West,2006,44
2000,3977,East,1455,44
2001,3978,North,2444,64
2002,3979,East,2591,0
2003,3980,South,1849,32
2004,3982,North,1546,0
2005,3986,East,1866,0
2006,3989,South,1376,0
2007,3991,North,1855,0
2008,3993,East,1724,22
2009,3995,North,1808,22
2010,3996,East,1547,44
2011,4003,West,1545,32
2012,4007,West,2087,22
2013,4008,West,1286,0
2014,4011,North,1369,0
2015,4012,North,1633,0
2016,4014,North,1383,0
2017,4015,South,1362,0
2018,4016,West,1403,0
2019,4017,North,1566,22
2020,4018,South,1809,32
2021,4020,North,1909,64
2022,4022,East,1719,0
2023,4025,North,2370,0
2024,4028,East,2602,32
